datetime,open,high,low,close,volume
2017-05-02 04:00:00,3551.8,3573.7,3551.7,3569.8,2155.0
2017-05-02 08:00:00,3570.0,3573.1,3564.5,3573.0,1405.0
2017-05-02 12:00:00,3573.6,3585.7,3571.5,3584.2,1649.0
2017-05-02 16:00:00,3586.4,3589.7,3583.7,3588.9,434.0
2017-05-02 20:00:00,3588.9,3588.9,3588.9,3588.9,1.0
2017-05-03 04:00:00,3583.5,3585.9,3574.3,3580.6,1391.0
2017-05-03 08:00:00,3582.1,3584.1,3574.8,3581.2,1970.0
2017-05-03 12:00:00,3581.2,3592.6,3579.1,3590.4,2493.0
2017-05-03 16:00:00,3591.8,3595.3,3585.6,3591.8,2604.0
2017-05-03 20:00:00,3591.8,3591.8,3591.8,3591.8,1.0
2017-05-04 04:00:00,3587.5,3610.9,3587.1,3608.3,2148.0
2017-05-04 08:00:00,3609.4,3624.1,3607.7,3619.1,2526.0
2017-05-04 12:00:00,3620.0,3632.4,3611.6,3627.9,2076.0
2017-05-04 16:00:00,3627.9,3633.5,3621.9,3630.4,763.0
2017-05-04 20:00:00,3630.4,3630.4,3630.4,3630.4,1.0
2017-05-05 04:00:00,3622.3,3622.3,3607.8,3613.2,1688.0
2017-05-05 08:00:00,3613.9,3625.6,3611.1,3623.0,1511.0
2017-05-05 12:00:00,3623.1,3663.7,3622.8,3663.6,3523.0
2017-05-05 16:00:00,3663.2,3684.1,3662.6,3682.7,1475.0
2017-05-05 20:00:00,3682.7,3682.7,3682.7,3682.7,1.0
2017-05-08 04:00:00,3682.2,3686.9,3643.1,3648.5,5207.0
2017-05-08 08:00:00,3648.5,3657.2,3633.9,3639.8,3765.0
2017-05-08 12:00:00,3640.4,3650.3,3635.1,3644.8,3449.0
2017-05-08 16:00:00,3646.5,3647.5,3641.7,3647.3,805.0
2017-05-08 20:00:00,3647.3,3647.3,3647.3,3647.3,1.0
2017-05-09 04:00:00,3646.1,3662.7,3645.9,3658.2,1596.0
2017-05-09 08:00:00,3658.3,3664.3,3654.5,3660.6,2054.0
2017-05-09 12:00:00,3660.5,3662.3,3647.8,3650.0,1455.0
2017-05-09 16:00:00,3650.6,3650.7,3639.9,3647.8,299.0
2017-05-09 20:00:00,3647.8,3647.8,3647.8,3647.8,1.0
2017-05-10 04:00:00,3637.5,3649.4,3635.7,3637.9,988.0
2017-05-10 08:00:00,3638.1,3646.3,3633.6,3643.7,960.0
2017-05-10 12:00:00,3644.2,3648.4,3639.4,3646.8,1164.0
2017-05-10 16:00:00,3648.1,3652.1,3646.2,3652.1,430.0
2017-05-10 20:00:00,3652.1,3652.1,3652.1,3652.1,1.0
2017-05-11 04:00:00,3641.9,3651.2,3637.7,3637.9,750.0
2017-05-11 08:00:00,3638.8,3644.2,3616.7,3622.7,1277.0
2017-05-11 12:00:00,3622.7,3631.8,3607.7,3623.8,2527.0
2017-05-11 16:00:00,3624.8,3635.3,3624.8,3635.3,695.0
2017-05-11 20:00:00,3635.3,3635.3,3635.3,3635.3,1.0
2017-05-12 04:00:00,3623.6,3631.3,3620.5,3620.6,1107.0
2017-05-12 08:00:00,3621.0,3629.1,3619.5,3625.5,1070.0
2017-05-12 12:00:00,3626.1,3641.1,3622.4,3639.6,1357.0
2017-05-12 16:00:00,3639.5,3644.3,3637.5,3644.0,287.0
2017-05-12 20:00:00,3644.0,3644.0,3644.0,3644.0,1.0
2017-05-15 04:00:00,3636.1,3647.0,3636.1,3638.5,1070.0
2017-05-15 08:00:00,3638.5,3639.0,3619.5,3628.6,1270.0
2017-05-15 12:00:00,3630.0,3642.3,3623.5,3641.6,980.0
2017-05-15 16:00:00,3641.6,3648.4,3641.6,3645.1,171.0
2017-05-15 20:00:00,3645.1,3645.1,3645.1,3645.1,1.0
2017-05-16 04:00:00,3633.8,3641.1,3630.1,3637.3,688.0
2017-05-16 08:00:00,3638.6,3643.8,3633.2,3640.8,1024.0
2017-05-16 12:00:00,3640.9,3648.6,3632.0,3642.2,1311.0
2017-05-16 16:00:00,3642.1,3644.6,3642.1,3642.2,370.0
2017-05-16 20:00:00,3642.2,3642.2,3642.2,3642.2,1.0
2017-05-17 04:00:00,3621.6,3629.6,3614.6,3625.6,1170.0
2017-05-17 08:00:00,3625.4,3634.3,3622.5,3625.8,1264.0
2017-05-17 12:00:00,3626.6,3627.0,3569.7,3587.0,3214.0
2017-05-17 16:00:00,3586.5,3586.7,3556.0,3556.1,1539.0
2017-05-17 20:00:00,3556.1,3556.1,3556.1,3556.1,1.0
2017-05-18 04:00:00,3565.0,3584.3,3557.7,3565.8,2122.0
2017-05-18 08:00:00,3566.5,3569.3,3527.6,3544.6,3862.0
2017-05-18 12:00:00,3544.9,3570.3,3536.6,3554.7,2559.0
2017-05-18 16:00:00,3554.7,3575.9,3550.6,3570.7,1661.0
2017-05-18 20:00:00,3570.7,3570.7,3570.7,3570.7,1.0
2017-05-19 04:00:00,3568.1,3576.8,3565.5,3571.7,1461.0
2017-05-19 08:00:00,3572.0,3586.6,3568.6,3577.4,1428.0
2017-05-19 12:00:00,3577.4,3590.5,3574.3,3584.3,1112.0
2017-05-19 16:00:00,3584.5,3589.8,3580.7,3587.8,467.0
2017-05-22 04:00:00,3587.4,3596.8,3573.4,3578.5,805.0
