datetime,open,high,low,close,volume
2016-01-04,1.08694,1.09464,1.07809,1.08281,1436.0
2016-01-05,1.0824,1.08386,1.07107,1.07443,1436.0
2016-01-06,1.07505,1.07995,1.07134,1.07838,1436.0
2016-01-07,1.07767,1.09401,1.0771,1.08657,1436.0
2016-01-08,1.09258,1.09306,1.08033,1.08678,1320.0
2016-01-11,1.09207,1.09426,1.08478,1.08574,1398.0
2016-01-12,1.086,1.09002,1.08196,1.086,1436.0
2016-01-13,1.08266,1.08886,1.08048,1.08266,1436.0
2016-01-14,1.08856,1.09431,1.08345,1.08872,1436.0
2016-01-15,1.08733,1.09845,1.08563,1.08973,1320.0
2016-01-18,1.09061,1.09238,1.08688,1.09061,1436.0
2016-01-19,1.08926,1.0939,1.08592,1.08711,1436.0
2016-01-20,1.09108,1.09761,1.08734,1.09607,1436.0
2016-01-21,1.0881,1.09224,1.07776,1.08751,1436.0
2016-01-22,1.08583,1.0863,1.07891,1.08103,1321.0
2016-01-25,1.08075,1.0857,1.07898,1.08156,1436.0
2016-01-26,1.08525,1.08745,1.08186,1.08664,1436.0
2016-01-27,1.08618,1.09167,1.08507,1.08602,1436.0
2016-01-28,1.09022,1.09677,1.08698,1.09491,1436.0
2016-01-29,1.09355,1.09488,1.081,1.09138,1321.0
2016-02-01,1.08411,1.0913,1.08242,1.08482,1436.0
2016-02-02,1.08957,1.09398,1.08924,1.09142,1436.0
2016-02-03,1.09187,1.11457,1.09036,1.10938,1436.0
2016-02-04,1.10929,1.12392,1.10697,1.12143,1436.0
2016-02-05,1.11994,1.12503,1.1109,1.11925,1320.0
2016-02-08,1.11482,1.12159,1.10866,1.11789,1436.0
2016-02-09,1.11893,1.13383,1.11623,1.12886,1436.0
2016-02-10,1.12883,1.13115,1.11604,1.12622,1436.0
2016-02-11,1.12839,1.13768,1.12739,1.13248,1436.0
2016-02-12,1.1316,1.13341,1.12141,1.12562,1320.0
2016-02-15,1.12271,1.1239,1.11281,1.11432,1436.0
2016-02-16,1.11762,1.11932,1.11241,1.11429,1436.0
2016-02-17,1.1143,1.11793,1.11061,1.11229,1436.0
2016-02-18,1.11203,1.11496,1.10708,1.10967,1436.0
2016-02-19,1.11078,1.11393,1.10666,1.11233,1320.0
2016-02-22,1.11104,1.11238,1.10032,1.11092,1436.0
2016-02-23,1.10416,1.10529,1.09899,1.10191,1436.0
2016-02-24,1.10234,1.10464,1.09573,1.10164,1436.0
2016-02-25,1.10142,1.10499,1.09866,1.10317,1436.0
2016-02-26,1.10232,1.10685,1.09115,1.09315,1320.0
2016-02-29,1.09312,1.09625,1.08593,1.09312,1436.0
2016-03-01,1.08807,1.08936,1.08342,1.08656,1436.0
2016-03-02,1.08762,1.08811,1.08256,1.08385,1436.0
2016-03-03,1.08693,1.09727,1.08535,1.08665,1436.0
2016-03-04,1.09456,1.10436,1.09032,1.09977,1320.0
2016-03-07,1.09871,1.10259,1.094,1.10161,1436.0
2016-03-08,1.10126,1.10579,1.09934,1.10095,1436.0
2016-03-09,1.10006,1.1035,1.0946,1.10255,1436.0
2016-03-10,1.09858,1.12183,1.0822,1.09863,1436.0
2016-03-11,1.11766,1.12097,1.10802,1.11849,1320.0
2016-03-14,1.1155,1.11667,1.10777,1.1155,1436.0
2016-03-15,1.11001,1.1125,1.10719,1.10903,1436.0
2016-03-16,1.11074,1.12426,1.10578,1.1094,1436.0
2016-03-17,1.12164,1.13425,1.1205,1.12714,1436.0
2016-03-18,1.13153,1.13369,1.12562,1.12749,1260.0
2016-03-21,1.1278,1.12849,1.12327,1.1278,1436.0
2016-03-22,1.12351,1.12602,1.11884,1.12226,1436.0
2016-03-23,1.12211,1.12211,1.11593,1.11766,1436.0
2016-03-24,1.1178,1.11879,1.11439,1.1171,1435.0
2016-03-25,1.1156,1.11761,1.1154,1.1156,1258.0
2016-03-28,1.11587,1.122,1.11529,1.11642,1436.0
