datetime,open,high,low,close,volume
2017-05-01 00:00:00,1.08936,1.0908,1.08891,1.08936,240.0
2017-05-01 04:00:00,1.08872,1.0895,1.08842,1.08908,240.0
2017-05-01 08:00:00,1.08937,1.09056,1.08902,1.0899,240.0
2017-05-01 12:00:00,1.09103,1.09237,1.09037,1.09103,240.0
2017-05-01 16:00:00,1.09055,1.09156,1.08978,1.08983,240.0
2017-05-01 20:00:00,1.08983,1.09127,1.08964,1.09071,236.0
2017-05-02 00:00:00,1.09086,1.09175,1.09044,1.09141,240.0
2017-05-02 04:00:00,1.09127,1.09255,1.09072,1.09127,240.0
2017-05-02 08:00:00,1.09081,1.09213,1.09046,1.09081,240.0
2017-05-02 12:00:00,1.09078,1.09158,1.08882,1.09078,240.0
2017-05-02 16:00:00,1.09217,1.09305,1.09036,1.09217,240.0
2017-05-02 20:00:00,1.0926,1.09363,1.09241,1.09298,236.0
2017-05-03 00:00:00,1.09349,1.09369,1.09292,1.09342,240.0
2017-05-03 04:00:00,1.09343,1.09352,1.09107,1.09343,240.0
2017-05-03 08:00:00,1.09131,1.09226,1.09064,1.09127,240.0
2017-05-03 12:00:00,1.0914,1.09228,1.0904,1.0914,240.0
2017-05-03 16:00:00,1.09179,1.09275,1.08868,1.09179,240.0
2017-05-03 20:00:00,1.08952,1.08956,1.08814,1.08866,236.0
2017-05-04 00:00:00,1.08882,1.08969,1.08847,1.08915,240.0
2017-05-04 04:00:00,1.08961,1.09179,1.08751,1.08806,240.0
2017-05-04 08:00:00,1.09131,1.09413,1.09104,1.09275,240.0
2017-05-04 12:00:00,1.09285,1.0969,1.09185,1.09285,240.0
2017-05-04 16:00:00,1.09722,1.09852,1.09651,1.09846,240.0
2017-05-04 20:00:00,1.09846,1.09872,1.09782,1.0981,236.0
2017-05-05 00:00:00,1.09805,1.09863,1.0973,1.09811,240.0
2017-05-05 04:00:00,1.09835,1.099,1.09657,1.09835,240.0
2017-05-05 08:00:00,1.09758,1.09777,1.09536,1.09615,240.0
2017-05-05 12:00:00,1.09757,1.09991,1.09496,1.09757,240.0
2017-05-05 16:00:00,1.09931,1.09987,1.09838,1.09976,240.0
2017-05-05 20:00:00,1.09976,1.09999,1.09923,1.09986,60.0
2017-05-08 00:00:00,1.09747,1.09827,1.09571,1.09747,240.0
2017-05-08 04:00:00,1.09724,1.09969,1.09536,1.09833,240.0
2017-05-08 08:00:00,1.09615,1.09653,1.09351,1.09615,240.0
2017-05-08 12:00:00,1.09455,1.09531,1.09162,1.09455,240.0
2017-05-08 16:00:00,1.09254,1.0937,1.09246,1.09254,240.0
2017-05-08 20:00:00,1.09301,1.09313,1.09183,1.09308,236.0
2017-05-09 00:00:00,1.0922,1.09334,1.09201,1.0922,240.0
2017-05-09 04:00:00,1.09307,1.09319,1.09025,1.09307,240.0
2017-05-09 08:00:00,1.09196,1.09262,1.08799,1.09196,240.0
2017-05-09 12:00:00,1.08895,1.09068,1.08716,1.08901,240.0
2017-05-09 16:00:00,1.08742,1.08996,1.08635,1.08742,240.0
2017-05-09 20:00:00,1.08736,1.08909,1.08701,1.08826,236.0
2017-05-10 00:00:00,1.08862,1.08982,1.08823,1.08929,240.0
2017-05-10 04:00:00,1.08914,1.0898,1.08834,1.08914,240.0
2017-05-10 08:00:00,1.08904,1.08941,1.08588,1.08657,240.0
2017-05-10 12:00:00,1.08744,1.08828,1.08625,1.08744,240.0
2017-05-10 16:00:00,1.0872,1.08749,1.08531,1.08661,240.0
2017-05-10 20:00:00,1.08656,1.08693,1.08635,1.08656,236.0
2017-05-11 00:00:00,1.08672,1.08799,1.08635,1.08734,240.0
2017-05-11 04:00:00,1.08701,1.08929,1.08645,1.08701,240.0
2017-05-11 08:00:00,1.08846,1.08886,1.08562,1.08846,240.0
2017-05-11 12:00:00,1.0857,1.08756,1.08391,1.0857,240.0
2017-05-11 16:00:00,1.08666,1.08748,1.08598,1.08666,240.0
2017-05-11 20:00:00,1.08634,1.08676,1.08595,1.08658,236.0
2017-05-12 00:00:00,1.08643,1.08738,1.086,1.08713,240.0
2017-05-12 04:00:00,1.08711,1.08726,1.08557,1.08711,240.0
2017-05-12 08:00:00,1.08631,1.08783,1.08612,1.08631,240.0
2017-05-12 12:00:00,1.09208,1.09343,1.08704,1.09208,240.0
2017-05-12 16:00:00,1.09175,1.09311,1.09147,1.09175,240.0
