datetime,open,high,low,close,volume
2015-05-01,17858.0,18034.0,17858.0,18017.0,37378.0
2015-05-03,18015.0,18022.0,17999.0,18003.0,248.0
2015-05-04,18002.0,18138.0,17989.0,18074.0,54187.0
2015-05-05,18075.0,18103.0,17907.0,17948.0,92556.0
2015-05-06,17949.0,18036.0,17732.0,17821.0,98864.0
2015-05-07,17819.0,17975.0,17687.0,17947.0,92807.0
2015-05-08,17946.0,18211.0,17939.0,18180.0,61003.0
2015-05-10,18170.0,18174.0,18165.0,18170.0,7.0
2015-05-11,18175.0,18207.0,18072.0,18091.0,58319.0
2015-05-12,18090.0,18127.0,17925.0,18101.0,90280.0
2015-05-13,18102.0,18166.0,18042.0,18078.0,76255.0
2015-05-14,18077.0,18258.0,18035.0,18239.0,46546.0
2015-05-15,18238.0,18290.0,18216.0,18280.0,52358.0
2015-05-17,18276.0,18276.0,18257.0,18262.0,208.0
2015-05-18,18261.0,18332.0,18224.0,18305.0,47880.0
2015-05-19,18306.0,18372.0,18263.0,18311.0,50432.0
2015-05-20,18312.0,18357.0,18227.0,18245.0,54571.0
2015-05-21,18246.0,18321.0,18242.0,18287.0,40593.0
2015-05-22,18288.0,18320.0,18218.0,18255.0,39355.0
2015-05-24,18239.0,18267.0,18239.0,18258.0,137.0
2015-05-25,18257.0,18279.0,18210.0,18242.0,2276.0
2015-05-26,18241.0,18259.0,17992.0,18066.0,63360.0
2015-05-27,18067.0,18195.0,18052.0,18155.0,52270.0
2015-05-28,18154.0,18164.0,18150.0,18150.0,56810.0
2015-05-29,18151.0,18164.0,17968.0,18041.0,59671.0
2015-05-31,18025.0,18065.0,18025.0,18043.0,438.0
2015-06-01,18042.0,18125.0,17983.0,18054.0,68119.0
2015-06-02,18056.0,18102.0,17921.0,18029.0,74201.0
2015-06-03,18028.0,18177.0,18013.0,18110.0,66129.0
2015-06-04,18109.0,18109.0,17877.0,17937.0,89472.0
2015-06-05,17936.0,17967.0,17820.0,17862.0,74031.0
2015-06-07,17840.0,17864.0,17840.0,17853.0,281.0
2015-06-08,17854.0,17868.0,17757.0,17794.0,66856.0
2015-06-09,17793.0,17818.0,17791.0,17791.0,67989.0
2015-06-10,17792.0,18047.0,17774.0,18000.0,55367.0
2015-06-11,17999.0,18113.0,17993.0,18031.0,53249.0
2015-06-12,18032.0,18044.0,17853.0,17902.0,43915.0
