datetime,open,high,low,close,volume
2017-05-02 04:00:00,12449.8,12482.5,12449.5,12449.5,13792.0
2017-05-02 08:00:00,12449.3,12458.8,12424.9,12456.1,11946.0
2017-05-02 12:00:00,12456.5,12510.3,12454.6,12508.5,20000.0
2017-05-02 16:00:00,12509.0,12523.2,12502.9,12515.2,7017.0
2017-05-02 20:00:00,12515.2,12515.2,12515.2,12515.2,1.0
2017-05-03 04:00:00,12497.0,12502.2,12482.8,12489.0,9707.0
2017-05-03 08:00:00,12489.2,12491.0,12468.1,12482.2,12895.0
2017-05-03 12:00:00,12482.0,12521.7,12478.6,12515.7,22581.0
2017-05-03 16:00:00,12515.1,12530.2,12498.2,12520.7,10613.0
2017-05-03 20:00:00,12520.7,12520.7,12520.7,12520.7,1.0
2017-05-04 04:00:00,12541.9,12595.5,12531.4,12593.0,15354.0
2017-05-04 08:00:00,12592.8,12642.0,12591.1,12625.3,15715.0
2017-05-04 12:00:00,12625.1,12650.8,12597.9,12638.5,20065.0
2017-05-04 16:00:00,12638.3,12646.5,12621.8,12636.5,8776.0
2017-05-04 20:00:00,12636.5,12636.5,12636.5,12636.5,1.0
2017-05-05 04:00:00,12606.3,12622.5,12589.4,12598.7,11161.0
2017-05-05 08:00:00,12597.7,12615.5,12590.1,12608.6,15912.0
2017-05-05 12:00:00,12609.0,12734.4,12604.6,12731.9,36288.0
2017-05-05 16:00:00,12731.8,12825.0,12731.4,12807.5,11831.0
2017-05-05 20:00:00,12807.5,12807.5,12807.5,12807.5,1.0
2017-05-08 04:00:00,12790.8,12803.4,12681.9,12692.4,26108.0
2017-05-08 08:00:00,12692.1,12714.4,12652.3,12683.3,22837.0
2017-05-08 12:00:00,12683.4,12712.8,12670.7,12693.1,26568.0
2017-05-08 16:00:00,12692.9,12704.0,12685.1,12697.6,5576.0
2017-05-08 20:00:00,12697.6,12697.6,12697.6,12697.6,1.0
2017-05-09 04:00:00,12697.8,12734.8,12692.9,12718.4,12658.0
2017-05-09 08:00:00,12718.9,12779.5,12713.9,12773.6,12807.0
2017-05-09 12:00:00,12773.5,12776.6,12743.3,12753.0,14013.0
2017-05-09 16:00:00,12753.1,12753.7,12716.9,12741.8,3776.0
2017-05-09 20:00:00,12741.8,12741.8,12741.8,12741.8,1.0
2017-05-10 04:00:00,12721.4,12741.1,12705.9,12732.6,8541.0
2017-05-10 08:00:00,12732.0,12751.9,12712.4,12746.8,9591.0
2017-05-10 12:00:00,12746.8,12774.5,12733.8,12755.8,10528.0
2017-05-10 16:00:00,12755.9,12764.8,12750.7,12762.8,2432.0
2017-05-10 20:00:00,12762.8,12762.8,12762.8,12762.8,1.0
2017-05-11 04:00:00,12755.6,12772.8,12738.7,12744.7,6221.0
2017-05-11 08:00:00,12744.8,12771.8,12704.9,12719.7,10007.0
2017-05-11 12:00:00,12719.0,12750.9,12660.1,12709.3,18216.0
2017-05-11 16:00:00,12709.4,12739.6,12708.9,12737.0,4049.0
2017-05-11 20:00:00,12737.0,12737.0,12737.0,12737.0,1.0
2017-05-12 04:00:00,12720.2,12738.8,12706.9,12715.3,7955.0
2017-05-12 08:00:00,12715.1,12738.3,12711.1,12731.7,8370.0
2017-05-12 12:00:00,12731.8,12780.9,12719.2,12770.1,10552.0
2017-05-12 16:00:00,12770.3,12785.8,12763.8,12780.9,2594.0
2017-05-12 20:00:00,12780.9,12780.9,12780.9,12780.9,1.0
2017-05-15 04:00:00,12812.8,12844.6,12794.1,12803.5,7794.0
2017-05-15 08:00:00,12803.4,12804.1,12730.3,12759.0,10808.0
2017-05-15 12:00:00,12759.0,12807.0,12727.7,12804.0,10466.0
