datetime,open,high,low,close,volume
2015-05-01,4418.4,4479.0,4417.2,4476.6,51518.0
2015-05-03,4471.7,4480.4,4471.4,4472.4,342.0
2015-05-04,4472.1,4511.8,4464.6,4481.3,74054.0
2015-05-05,4481.6,4487.5,4406.1,4418.3,108899.0
2015-05-06,4418.6,4430.8,4348.3,4374.2,117512.0
2015-05-07,4373.9,4414.1,4336.4,4408.7,103925.0
2015-05-08,4408.4,4467.4,4406.4,4453.5,72013.0
2015-05-10,4446.9,4449.9,4446.9,4446.9,3.0
2015-05-11,4454.8,4469.2,4428.0,4433.1,67900.0
2015-05-12,4433.4,4442.3,4432.2,4432.2,102136.0
2015-05-13,4432.5,4462.4,4421.0,4431.2,85179.0
2015-05-14,4431.5,4497.4,4416.2,4494.6,59703.0
2015-05-15,4494.9,4511.8,4494.9,4495.1,61300.0
2015-05-17,4488.8,4495.0,4488.8,4491.0,244.0
2015-05-18,4491.2,4522.1,4474.0,4512.5,53894.0
2015-05-19,4512.2,4529.6,4497.9,4503.4,56433.0
2015-05-20,4503.1,4537.0,4484.9,4493.9,62848.0
2015-05-21,4494.1,4539.8,4490.4,4531.4,46242.0
2015-05-22,4531.9,4545.5,4524.9,4530.6,45578.0
2015-05-24,4525.8,4535.1,4525.8,4531.1,182.0
2015-05-25,4531.4,4540.1,4520.4,4528.9,1845.0
2015-05-26,4528.6,4531.5,4457.4,4479.3,77577.0
2015-05-27,4479.6,4554.0,4475.1,4544.1,58933.0
2015-05-28,4543.9,4550.3,4523.6,4543.9,66504.0
2015-05-29,4544.1,4547.9,4499.1,4518.9,79991.0
2015-05-31,4508.9,4523.6,4508.9,4518.6,547.0
2015-06-01,4519.1,4540.2,4487.6,4527.6,82323.0
2015-06-02,4527.8,4533.7,4482.3,4507.8,91071.0
2015-06-03,4507.6,4542.7,4503.6,4528.3,79405.0
2015-06-04,4528.1,4528.1,4474.1,4496.1,103795.0
2015-06-05,4495.8,4508.0,4450.6,4483.1,91126.0
2015-06-07,4477.3,4484.2,4476.0,4481.4,325.0
2015-06-08,4481.7,4482.9,4422.9,4438.2,85128.0
2015-06-09,4437.9,4442.7,4390.7,4434.1,85813.0
2015-06-10,4434.3,4499.2,4430.3,4484.5,62019.0
2015-06-11,4484.2,4512.9,4480.2,4487.4,64188.0
2015-06-12,4487.1,4488.6,4447.4,4455.6,57655.0
2015-06-14,4449.4,4449.4,4426.6,4436.6,616.0
2015-06-15,4436.4,4445.0,4393.6,4431.9,79459.0
2015-06-16,4432.1,4464.3,4402.4,4459.6,63442.0
2015-06-17,4459.3,4483.6,4439.1,4461.8,65634.0
2015-06-18,4461.1,4543.0,4447.3,4535.5,57503.0
2015-06-19,4535.3,4547.9,4501.6,4511.6,47964.0
2015-06-21,4501.9,4529.3,4501.9,4524.8,533.0
2015-06-22,4525.0,4560.4,4522.5,4547.5,62737.0
2015-06-23,4547.8,4556.5,4530.0,4551.4,49514.0
2015-06-24,4551.1,4563.3,4517.5,4529.6,68019.0
2015-06-25,4529.9,4555.8,4507.6,4515.2,61761.0
2015-06-26,4515.4,4524.8,4466.7,4489.4,74429.0
2015-06-28,4410.3,4430.4,4407.2,4419.7,2100.0
2015-06-29,4419.4,4459.3,4376.4,4393.2,97488.0
2015-06-30,4393.4,4420.6,4379.7,4402.7,117748.0
2015-07-01,4400.9,4450.3,4400.7,4429.2,85396.0
